order_id,customer_id,product_id,store_id,employee_id,order_date,quantity,unit_price,discount_pct,payment_method,order_status
374,375,94,15,15,2025-05-11,4,325.59,0.2,PayPal,Pending
375,1590,42,11,12,2023-02-03,5,483.01,0.05,Cash,Returned
376,1557,169,4,35,2023-04-06,4,446.78,0.05,PayPal,Completed
377,624,87,7,2,2025-11-20,5,321.84,0.2,Gift Card,Pending
378,1636,166,1,41,2023-02-14,6,172.27,0.15,PayPal,Shipped
379,1697,61,3,20,2025-07-21,1,172.42,0.0,Credit Card,Returned
380,1399,227,9,38,2023-03-02,4,225.3,0.05,Debit Card,Completed
381,1562,36,14,8,2025-04-03,2,480.04,0.1,Gift Card,Completed
382,1191,91,4,35,2025-11-08,1,406.77,0.15,Gift Card,Completed
383,858,166,2,28,2024-02-22,2,172.27,0.05,Gift Card,Completed
384,1094,217,12,10,2024-09-22,5,80.74,0.0,Gift Card,Completed
385,324,16,10,21,2024-02-27,6,561.32,0.15,Credit Card,Completed
386,1962,168,11,7,2024-09-11,6,303.92,0.15,Credit Card,Completed
387,1588,290,5,23,2025-05-07,4,30.66,0.0,PayPal,Returned
388,1264,175,3,20,2025-06-18,2,86.78,0.0,Cash,Cancelled
389,1964,140,10,6,2024-04-20,5,257.08,0.1,Debit Card,Shipped
390,1429,76,13,13,2023-06-04,4,46.89,0.15,Gift Card,Completed
391,1762,3,8,39,2025-03-02,6,507.54,0.05,Debit Card,Shipped
392,704,271,11,7,2023-04-17,1,316.69,0.05,PayPal,Shipped
393,1348,73,15,32,2025-11-12,1,68.44,0.0,Credit Card,Pending
394,112,80,2,45,2025-04-24,6,249.35,0.0,Gift Card,Completed
395,417,16,15,5,2025-11-16,1,561.32,0.1,Gift Card,Completed
396,308,271,3,31,2023-12-06,4,316.69,0.1,Cash,Completed
397,1726,270,14,47,2024-10-30,1,17.58,0.15,Gift Card,Completed
398,1040,297,3,43,2024-11-25,2,334.26,0.15,Cash,Pending
399,859,277,2,3,2023-01-05,4,320.72,0.1,PayPal,Completed
400,1759,57,15,18,2023-12-18,4,207.9,0.05,Credit Card,Completed
401,1087,69,9,25,2023-02-04,2,444.45,0.1,Gift Card,Completed
402,1890,216,1,36,2024-02-03,6,91.49,0.0,Cash,Shipped
403,1645,196,4,34,2024-01-12,6,222.19,0.0,PayPal,Cancelled
404,1844,4,11,12,2023-06-16,2,355.19,0.0,Debit Card,Shipped
405,1347,192,5,1,2024-03-16,4,29.92,0.1,PayPal,Completed
406,1960,115,2,28,2025-07-28,3,295.79,0.0,Debit Card,Completed
407,1168,232,9,38,2025-04-09,6,316.8,0.0,PayPal,Completed
408,2,68,7,40,2024-08-24,2,15.0,0.05,Debit Card,Cancelled
409,87,181,14,47,2024-12-27,4,334.11,0.0,PayPal,Completed
410,1618,189,14,47,2024-07-24,6,399.71,0.0,Gift Card,Completed
411,1722,262,14,47,2023-10-28,1,392.06,0.0,Gift Card,Pending
412,757,142,4,35,2025-03-30,4,306.71,0.0,Debit Card,Completed
413,79,196,4,34,2025-04-05,4,222.19,0.1,Cash,Returned
414,265,191,10,4,2024-09-27,5,519.67,0.2,Debit Card,Pending
415,104,132,3,43,2024-01-16,5,127.63,0.1,Debit Card,Returned
416,1155,66,3,31,2023-01-23,4,330.95,0.05,Credit Card,Returned
417,1195,209,8,39,2023-12-28,3,193.95,0.05,PayPal,Completed
418,1236,281,15,32,2024-05-22,2,125.56,0.0,Gift Card,Pending
419,1455,254,9,38,2025-07-12,5,307.61,0.0,Gift Card,Cancelled
420,249,127,1,41,2024-06-05,5,90.5,0.0,PayPal,Completed
421,1834,127,14,47,2023-07-15,3,90.5,0.0,PayPal,Completed
422,259,207,2,28,2023-01-21,1,245.28,0.0,Cash,Completed
423,1337,239,5,1,2025-03-27,2,337.62,0.2,Cash,Completed
424,1355,117,12,17,2023-03-11,3,77.12,0.15,Debit Card,Completed
425,35,105,5,1,2025-11-23,4,500.45,0.0,PayPal,Completed
426,68,277,8,19,2025-06-09,6,320.72,0.0,Cash,Returned
427,1610,70,3,43,2024-08-30,1,42.41,0.0,Credit Card,Completed
428,479,173,9,25,2024-04-20,1,159.58,0.1,Gift Card,Pending
429,1275,134,7,2,2025-03-31,2,170.45,0.1,Cash,Completed
430,1801,3,7,2,2023-06-24,4,507.54,0.15,Debit Card,Cancelled
431,919,210,11,7,2025-04-17,1,77.07,0.1,PayPal,Returned
432,314,149,6,14,2023-01-14,3,431.72,0.0,Gift Card,Shipped
433,1456,84,5,1,2024-10-13,2,38.26,0.0,Gift Card,Completed
434,647,208,11,33,2023-07-18,1,146.45,0.0,Gift Card,Pending
435,1316,87,8,19,2023-05-31,4,321.84,0.0,Debit Card,Completed
436,1552,295,7,2,2024-01-03,1,647.12,0.0,PayPal,Cancelled
437,1224,37,12,17,2024-02-11,5,91.98,0.05,Debit Card,Completed
438,389,153,8,19,2024-01-12,3,238.04,0.2,Cash,Shipped
439,587,282,14,47,2023-01-01,3,461.23,0.05,Credit Card,Returned
440,1964,274,8,39,2025-05-01,2,57.88,0.2,Cash,Completed
441,1417,241,2,3,2025-04-26,3,108.19,0.0,Gift Card,Completed
442,1882,286,11,7,2025-01-01,1,217.06,0.05,Debit Card,Completed
443,161,138,14,47,2024-12-21,3,102.03,0.0,PayPal,Completed
444,1043,1,13,42,2024-12-06,6,31.01,0.0,Cash,Completed
445,926,134,15,44,2024-07-09,6,170.45,0.2,Cash,Returned
446,1365,60,4,35,2025-03-26,1,307.03,0.15,Gift Card,Pending
447,584,6,1,22,2024-05-18,1,628.51,0.15,Cash,Shipped
448,241,277,15,16,2024-07-19,1,320.72,0.2,PayPal,Completed
449,1458,280,15,44,2023-11-03,5,59.78,0.0,PayPal,Completed
450,1575,83,7,40,2023-03-23,2,347.94,0.1,PayPal,Cancelled
451,1402,143,9,38,2023-02-13,6,511.76,0.05,Debit Card,Completed
452,323,174,7,40,2023-07-05,4,62.11,0.0,PayPal,Returned
453,1480,122,4,26,2024-12-02,2,203.86,0.0,Debit Card,Completed
454,615,135,10,29,2023-02-12,5,126.8,0.1,Gift Card,Completed
455,1036,286,8,19,2025-09-16,1,217.06,0.1,Credit Card,Completed
456,241,48,11,33,2024-07-31,2,397.65,0.0,Debit Card,Completed
457,1661,200,11,7,2025-02-14,1,214.09,0.0,PayPal,Cancelled
458,694,288,5,48,2023-04-07,3,367.22,0.0,Debit Card,Returned
459,245,58,3,43,2025-04-05,1,76.76,0.0,Debit Card,Pending
460,643,116,3,20,2025-08-21,6,365.71,0.0,Gift Card,Pending
461,1457,143,5,23,2024-08-29,4,511.76,0.15,PayPal,Completed
462,1583,71,11,33,2024-02-07,1,251.36,0.05,Cash,Completed
463,1686,294,7,2,2024-11-25,5,345.43,0.0,Gift Card,Returned
464,836,68,13,46,2025-04-14,2,15.0,0.0,PayPal,Cancelled
465,745,119,7,2,2023-01-28,2,63.82,0.15,Credit Card,Returned
466,617,9,12,17,2023-09-23,3,307.63,0.05,Credit Card,Pending
467,1059,206,4,34,2023-04-10,3,367.62,0.2,Gift Card,Completed
468,812,203,4,26,2024-05-03,4,511.82,0.2,Cash,Completed
469,1497,272,1,36,2023-06-29,6,596.66,0.15,Cash,Returned
470,1278,280,14,8,2023-09-05,1,59.78,0.2,PayPal,Completed
471,338,31,1,22,2024-04-30,6,179.93,0.0,Cash,Completed
472,1246,135,3,20,2024-11-25,2,126.8,0.2,Cash,Pending
473,1426,188,10,29,2024-04-18,1,448.74,0.1,Gift Card,Completed
474,1277,274,1,22,2025-05-31,1,57.88,0.0,Cash,Pending
475,1941,253,15,44,2024-08-27,6,101.3,0.0,Cash,Shipped
476,1950,71,11,33,2023-03-31,3,251.36,0.0,Cash,Shipped
477,462,264,15,16,2023-07-05,1,25.86,0.1,PayPal,Completed
478,713,180,2,45,2025-12-20,3,177.87,0.2,Gift Card,Cancelled
479,1776,86,7,2,2025-01-29,2,302.91,0.0,PayPal,Pending
480,645,209,8,19,2025-02-17,1,193.95,0.0,Credit Card,Returned
481,1722,72,13,46,2024-09-26,5,301.36,0.05,Gift Card,Completed
482,920,79,1,41,2025-05-13,4,143.89,0.0,Debit Card,Completed
483,750,259,6,9,2025-01-17,1,395.59,0.0,Debit Card,Cancelled
484,139,226,11,7,2024-04-16,6,522.95,0.15,Gift Card,Completed
485,648,217,8,19,2023-04-21,3,80.74,0.1,PayPal,Pending
486,265,92,1,41,2024-06-07,3,665.8,0.0,Debit Card,Completed
487,630,227,10,21,2024-06-27,1,225.3,0.15,Cash,Returned
488,749,110,12,17,2023-07-18,6,570.1,0.2,Gift Card,Cancelled
489,654,236,10,4,2023-09-10,5,209.86,0.15,PayPal,Completed
490,1089,204,11,33,2025-06-09,6,187.98,0.2,PayPal,Returned
491,677,199,4,34,2023-09-10,5,314.59,0.0,Cash,Completed
492,1014,136,12,17,2025-07-31,4,266.29,0.1,Cash,Completed
493,101,96,11,12,2024-05-12,6,595.96,0.15,Gift Card,Pending
494,1111,136,13,13,2024-05-15,1,266.29,0.2,PayPal,Completed
495,53,185,3,20,2025-06-04,4,357.71,0.0,Debit Card,Completed
496,1414,246,14,8,2024-03-11,6,594.34,0.0,PayPal,Completed
497,593,133,14,47,2023-03-23,2,321.54,0.2,Cash,Completed
498,1671,203,4,26,2025-07-31,4,511.82,0.1,Cash,Completed
499,970,122,3,31,2023-11-23,5,203.86,0.2,Debit Card,Cancelled
500,489,94,1,36,2023-02-14,5,325.59,0.0,Credit Card,Shipped
501,1264,97,2,45,2024-04-11,2,228.27,0.1,Cash,Shipped
502,1970,153,3,20,2025-10-10,6,238.04,0.0,PayPal,Completed
503,679,165,1,50,2023-06-22,3,216.64,0.2,Cash,Shipped
504,118,227,3,31,2024-10-24,4,225.3,0.1,Debit Card,Completed
505,255,16,9,25,2023-01-08,6,561.32,0.2,Cash,Returned
506,1380,80,4,26,2024-01-13,4,249.35,0.15,Debit Card,Completed
507,958,240,8,24,2024-03-23,2,196.7,0.0,PayPal,Returned
508,1956,204,12,10,2025-04-02,3,148.72,0.0,Credit Card,Pending
509,741,27,4,35,2024-05-02,4,565.88,0.2,Cash,Completed
510,348,258,10,21,2024-09-15,2,270.37,0.15,Credit Card,Shipped
511,1312,243,12,10,2024-09-01,6,523.63,0.0,Gift Card,Completed
512,1384,223,5,1,2025-08-27,3,162.74,0.1,Gift Card,Completed
513,283,191,8,24,2023-01-05,4,519.67,0.2,Credit Card,Completed
514,502,208,14,8,2024-01-26,5,146.45,0.15,Gift Card,Cancelled
515,538,211,15,44,2023-05-26,3,199.85,0.1,Cash,Pending
516,1323,107,6,14,2023-08-02,5,247.26,0.0,PayPal,Pending
517,1725,40,14,47,2024-06-11,5,408.98,0.15,Credit Card,Returned
518,1667,161,10,21,2023-01-30,3,322.86,0.1,Debit Card,Completed
519,1588,224,14,47,2024-08-30,2,190.7,0.0,Debit Card,Completed
520,1830,196,10,21,2023-07-27,2,222.19,0.0,PayPal,Completed
521,1353,54,10,4,2024-11-05,5,43.29,0.0,Cash,Completed
522,1434,38,1,22,2024-01-09,6,142.98,0.05,Debit Card,Returned
523,1673,272,3,20,2024-09-14,4,596.66,0.0,Debit Card,Completed
524,1465,237,6,14,2025-10-29,6,159.44,0.05,PayPal,Completed
525,1078,73,13,49,2023-09-21,2,68.44,0.05,Credit Card,Pending
526,139,199,6,14,2025-12-05,6,314.59,0.0,Cash,Completed
527,821,157,10,21,2025-08-15,6,110.95,0.1,Gift Card,Shipped
528,1056,220,1,41,2025-06-27,5,357.02,0.0,Debit Card,Returned
529,1110,124,15,32,2023-01-08,5,311.92,0.2,Debit Card,Pending
530,1647,62,4,34,2023-04-14,5,539.25,0.0,Gift Card,Completed
531,821,68,2,45,2023-01-16,1,15.0,0.05,Cash,Cancelled
532,1501,231,15,16,2025-11-03,3,52.2,0.0,PayPal,Pending
533,672,184,7,40,2025-10-07,3,304.08,0.0,Cash,Completed
534,563,3,8,24,2023-01-15,1,507.54,0.05,Cash,Pending
535,1656,272,9,38,2023-09-29,3,596.66,0.15,Cash,Completed
536,784,181,2,45,2024-06-06,3,334.11,0.0,Debit Card,Completed
537,1765,155,15,16,2024-06-16,1,232.62,0.2,Cash,Pending
538,1642,104,1,36,2024-02-17,5,61.42,0.05,Credit Card,Returned
539,1714,163,9,25,2025-08-20,1,270.34,0.15,Gift Card,Completed
540,837,100,1,36,2023-04-04,5,447.11,0.0,Debit Card,Shipped
541,1050,211,15,15,2023-05-05,2,199.85,0.0,Credit Card,Cancelled
542,63,143,9,25,2023-05-22,2,511.76,0.0,PayPal,Completed
543,1307,34,13,46,,5,71.12,0.05,Debit Card,Pending
544,690,79,14,47,2024-07-04,1,143.89,0.0,Gift Card,Cancelled
545,1079,7,10,21,2024-09-03,3,279.59,0.0,Debit Card,Pending
546,1540,252,6,14,2024-09-04,5,163.4,0.0,Gift Card,Cancelled
547,1953,115,11,33,2024-05-29,6,295.79,0.0,PayPal,Cancelled
548,288,222,14,8,2023-01-03,2,412.69,0.15,Cash,Shipped
549,1786,23,3,43,2024-04-22,1,298.77,0.0,Cash,Completed
550,1251,9,9,38,2025-08-17,2,307.63,0.2,Debit Card,Shipped
551,198,289,1,36,2025-06-20,6,246.14,0.05,Cash,Pending
552,943,186,9,38,2025-01-18,1,39.01,0.15,Credit Card,Shipped
553,1512,137,9,38,2025-12-06,2,47.19,0.0,PayPal,Completed
554,1427,264,6,14,2024-07-20,1,25.86,0.1,Debit Card,Returned
555,1570,113,4,35,2023-12-11,4,438.2,0.0,PayPal,Cancelled
556,340,236,7,40,2025-05-10,4,209.86,0.0,Credit Card,Completed
557,395,2,14,47,2025-02-25,4,35.98,0.0,Credit Card,Completed
558,1663,272,6,9,2023-07-04,4,596.66,0.1,Cash,Completed
559,1816,196,13,30,2025-01-10,3,222.19,0.1,Gift Card,Shipped
560,1912,216,10,4,2023-11-09,4,91.49,0.15,Debit Card,Completed
561,244,231,11,12,2025-10-26,5,52.2,0.0,Debit Card,Completed
562,1392,294,4,34,2023-04-26,1,345.43,0.15,Cash,Returned
563,1788,278,14,47,2025-07-06,1,98.31,0.15,Gift Card,Shipped
564,662,133,8,39,2023-05-25,6,321.54,0.2,Gift Card,Pending
565,643,104,8,24,2025-12-10,5,61.42,0.1,Gift Card,Completed
566,948,264,12,10,2023-05-16,3,25.86,0.1,Cash,Completed
567,119,286,8,39,2024-09-11,3,217.06,0.1,Debit Card,Returned
568,1036,135,7,2,2025-11-14,2,126.8,0.1,Debit Card,Completed
569,817,41,1,50,2023-11-06,4,441.65,0.15,Debit Card,Completed
570,1295,171,2,3,2023-06-30,5,293.86,0.2,Debit Card,Completed
571,1326,277,15,27,2025-12-07,6,320.72,0.2,PayPal,Completed
572,1671,14,13,30,2025-09-27,1,379.66,0.05,PayPal,Returned
573,97,233,1,22,2023-09-28,2,400.32,0.05,PayPal,Completed
574,794,284,9,25,2024-04-18,2,413.62,0.0,Cash,Returned
575,1887,24,10,29,2024-05-11,6,129.26,0.0,Gift Card,Completed
576,943,262,8,24,2025-04-27,5,392.06,0.2,Debit Card,Completed
577,1415,229,6,14,2023-01-28,4,321.97,0.05,Credit Card,Completed
578,1721,112,13,30,2023-07-25,3,347.45,0.0,Credit Card,Cancelled
579,902,17,11,12,2025-01-02,2,307.03,0.15,PayPal,Completed
580,1236,114,8,39,2025-11-23,3,356.17,0.0,Cash,Completed
581,215,40,6,9,2024-09-29,1,408.98,0.0,Credit Card,Pending
582,210,79,11,33,2024-04-09,6,143.89,0.2,Credit Card,Cancelled
583,1098,228,4,34,2023-08-22,3,247.35,0.15,PayPal,Returned
584,1524,20,10,4,2025-06-15,4,170.95,0.1,PayPal,Pending
585,476,155,1,36,2024-06-30,3,232.62,0.05,Cash,Shipped
586,1177,151,7,40,2023-02-20,2,61.55,0.2,Gift Card,Returned
587,136,222,5,1,2024-03-22,2,412.69,0.1,Gift Card,Cancelled
588,1037,107,4,34,2023-09-01,3,247.26,0.1,Cash,Pending
589,1879,83,8,39,2023-10-29,6,347.94,0.05,Credit Card,Completed
590,1970,287,9,38,2024-03-02,6,173.87,0.0,PayPal,Completed
591,679,287,14,8,2025-01-24,6,173.87,0.15,Debit Card,Shipped
592,465,90,14,8,2024-09-06,1,483.64,0.05,Credit Card,Cancelled
593,1284,131,9,38,2024-05-21,5,582.03,0.05,Credit Card,Returned
594,615,150,8,19,2025-02-26,4,157.31,0.15,Gift Card,Shipped
595,251,177,3,43,2024-12-31,6,467.22,0.0,Cash,Pending
596,236,218,12,17,2023-05-11,4,95.1,0.0,Credit Card,Cancelled
597,158,263,3,20,2023-07-12,4,47.7,0.1,Cash,Completed
598,467,154,15,5,2024-07-14,6,214.32,0.05,Credit Card,Returned
599,523,288,12,17,2024-02-21,6,367.22,0.05,Cash,Pending
600,1212,65,1,36,2025-04-09,3,543.26,0.15,Debit Card,Completed
601,1663,78,13,13,2025-05-19,6,176.26,0.0,PayPal,Completed
602,1199,197,12,17,2024-01-19,1,82.36,0.1,Gift Card,Completed
603,942,64,7,40,2025-02-12,4,566.62,0.05,Credit Card,Returned
604,642,202,1,36,2024-05-07,3,211.09,0.0,Debit Card,Completed
605,274,113,13,30,2024-07-04,5,438.2,0.1,Credit Card,Completed
606,1486,225,15,15,2025-05-17,5,131.27,0.0,Gift Card,Returned
607,193,243,6,9,2025-07-15,5,523.63,0.0,Debit Card,Cancelled
608,566,207,11,12,2023-09-04,3,245.28,0.0,PayPal,Completed
609,503,180,3,20,2023-05-09,4,177.87,0.0,Cash,Returned
610,287,193,7,40,2023-04-18,1,248.63,0.1,Debit Card,Returned
611,778,112,8,19,2023-05-17,5,347.45,0.1,Gift Card,Cancelled
612,1298,172,15,27,2024-12-30,2,70.42,0.15,Gift Card,Completed
613,770,135,11,12,2023-07-09,3,126.8,0.1,Credit Card,Completed
614,663,2,4,35,2024-01-02,6,35.98,0.2,Cash,Cancelled
615,1704,139,2,28,2024-08-13,6,334.0,0.0,Gift Card,Returned
616,1093,275,3,20,2024-04-13,5,255.49,0.0,Gift Card,Shipped
617,1960,120,13,30,2023-05-16,3,346.06,0.0,Gift Card,Shipped
618,1425,43,12,17,2025-02-04,6,121.68,0.05,PayPal,Shipped
619,305,184,14,8,2023-07-10,1,304.08,0.0,PayPal,Pending
620,1208,163,9,38,2024-03-13,1,270.34,0.0,Cash,Completed
621,585,125,1,41,2025-06-21,4,152.14,0.15,Gift Card,Returned
622,107,271,2,28,2025-02-04,5,316.69,0.0,Credit Card,Completed
623,1098,246,12,17,2024-05-13,1,594.34,0.0,PayPal,Completed
624,189,34,2,37,2024-05-27,2,71.12,0.05,PayPal,Pending
625,1293,54,7,2,2023-01-31,4,43.29,0.2,PayPal,Completed
626,93,208,8,19,2025-12-10,3,146.45,0.0,Gift Card,Cancelled
627,833,281,14,8,2023-01-05,2,125.56,0.2,PayPal,Returned
628,501,37,11,7,2025-02-01,3,91.98,0.0,Credit Card,Completed
629,109,95,7,2,2024-02-04,1,435.89,0.0,Cash,Returned
630,1930,172,11,33,2023-02-08,6,70.42,0.0,Debit Card,Completed
631,196,50,5,48,2024-08-15,2,564.26,0.0,Gift Card,Returned
632,212,162,8,19,2023-06-04,3,532.97,0.0,Credit Card,Completed
633,870,128,2,45,2024-02-26,6,257.64,0.1,Debit Card,Completed
634,570,20,3,20,2023-03-06,3,170.95,0.0,Debit Card,Completed
635,97,191,11,7,2025-02-12,2,519.67,0.15,Credit Card,Completed
636,1258,24,11,33,2023-06-04,1,129.26,0.2,Cash,Completed
637,429,115,9,38,2023-07-26,2,295.79,0.0,Cash,Completed
638,776,60,3,43,2024-03-15,2,307.03,0.0,Cash,Shipped
639,1392,146,14,47,2024-11-13,3,309.25,0.0,Cash,Returned
640,1249,227,13,42,2025-05-26,1,225.3,0.0,PayPal,Shipped
641,880,99,9,38,2024-07-02,2,384.25,0.15,PayPal,Completed
642,896,233,6,9,2025-08-27,6,400.32,0.2,Cash,Completed
643,1127,185,11,33,2023-12-30,2,357.71,0.0,Credit Card,Returned
644,786,207,6,9,2025-01-29,3,245.28,0.1,Cash,Completed
645,1967,81,8,24,2025-01-27,2,379.78,0.2,PayPal,Completed
646,853,154,15,18,2023-08-04,3,214.32,0.05,Debit Card,Cancelled
647,1739,298,4,34,2025-01-29,2,202.95,0.0,Cash,Pending
648,807,223,15,44,2024-10-12,6,162.74,0.0,Debit Card,Cancelled
649,261,296,9,38,2024-11-25,2,81.85,0.0,Gift Card,Completed
650,309,153,8,39,2023-07-31,3,238.04,0.05,Debit Card,Completed
651,1769,215,11,12,2024-02-07,6,108.22,0.15,Cash,Completed
652,1926,147,5,1,2025-04-21,5,433.97,0.0,Debit Card,Returned
653,54,212,11,33,2023-07-27,4,26.85,0.15,Cash,Completed
654,1209,122,10,29,2023-06-08,4,203.86,0.0,Debit Card,Cancelled
655,171,52,11,33,2025-03-17,5,120.46,0.15,Gift Card,Completed
656,502,12,2,3,2025-10-15,2,582.22,0.05,Gift Card,Completed
657,1416,86,1,50,2023-01-09,1,302.91,0.0,Gift Card,Returned
658,1139,72,9,25,2025-03-02,6,301.36,0.0,Credit Card,Completed
659,585,204,3,20,2024-02-07,5,155.96,0.2,Gift Card,Pending
660,1316,143,3,31,2023-10-23,6,511.76,0.1,Gift Card,Completed
661,706,208,14,47,2024-02-25,2,146.45,0.1,Gift Card,Completed
662,1907,300,3,43,2024-09-07,1,306.79,0.0,PayPal,Returned
663,1734,41,5,48,2023-08-13,2,441.65,0.15,Gift Card,Returned
664,1162,236,12,11,2023-07-01,5,209.86,0.05,Credit Card,Pending
665,448,169,7,2,2024-03-27,5,446.78,0.0,Credit Card,Completed
666,348,180,7,2,2023-02-26,1,177.87,0.05,PayPal,Completed
667,1498,300,10,21,2023-03-11,1,306.79,0.0,Debit Card,Completed
668,442,244,5,23,2025-05-08,4,328.77,0.15,Cash,Completed
669,577,24,9,25,2024-06-27,1,129.26,0.15,Credit Card,Completed
670,1011,111,14,47,2023-03-19,1,123.3,0.0,Credit Card,Completed
671,1998,145,7,2,2023-06-20,1,328.64,0.0,Debit Card,Shipped
672,309,272,15,5,2025-05-04,4,596.66,0.0,PayPal,Returned
673,1795,21,1,22,2024-05-19,3,407.45,0.0,Debit Card,Completed
674,1834,169,5,48,2024-09-11,5,446.78,0.0,Credit Card,Completed
675,405,39,4,34,2025-05-21,1,340.31,0.15,PayPal,Pending
676,995,52,11,7,2024-02-25,5,120.46,0.05,Credit Card,Completed
677,203,45,6,14,2025-10-11,1,107.36,0.0,Credit Card,Completed
678,1897,9,10,21,2023-10-05,3,307.63,0.05,Debit Card,Completed
679,1138,46,15,27,2024-08-15,1,393.27,0.0,PayPal,Completed
680,613,163,8,39,2023-10-07,4,270.34,0.15,PayPal,Completed
681,976,262,4,34,2025-01-24,4,392.06,0.05,Gift Card,Shipped
682,147,123,4,35,2023-06-13,1,203.09,0.15,Cash,Pending
683,1347,195,10,4,2023-09-08,5,165.25,0.0,Debit Card,Completed
684,244,179,11,7,2024-08-04,1,63.58,0.0,Credit Card,Completed
685,447,170,15,16,2023-04-16,4,260.29,0.1,Debit Card,Returned
686,833,281,7,2,2024-06-02,3,125.56,0.0,Cash,Completed
687,1018,160,3,43,2023-06-03,1,466.97,0.0,Cash,Cancelled
688,1657,34,8,39,2025-08-13,5,71.12,0.1,PayPal,Shipped
689,873,200,9,38,2024-08-01,5,214.09,0.1,Credit Card,Completed
690,218,175,1,41,2025-06-05,4,86.78,0.0,Debit Card,Returned
691,1594,259,6,14,2024-08-29,2,395.59,0.2,Gift Card,Completed
692,177,234,11,33,2023-11-16,2,314.58,0.2,Gift Card,Cancelled
693,531,196,6,9,2023-01-17,4,222.19,0.0,Credit Card,Completed
694,1887,141,5,48,2023-08-16,2,236.86,0.0,PayPal,Returned
695,1764,93,11,12,2024-06-17,1,380.69,0.2,Credit Card,Pending
696,8,211,15,5,2025-04-17,5,199.85,0.1,Cash,Completed
697,996,70,13,13,2023-10-16,1,42.41,0.05,Debit Card,Returned
698,1475,57,4,35,2023-09-07,3,207.9,0.2,Debit Card,Completed
699,1131,76,4,26,2024-01-06,2,46.89,0.1,Cash,Completed
700,965,168,1,41,2023-11-15,3,303.92,0.1,Credit Card,Shipped
701,189,20,1,41,2024-07-02,4,170.95,0.1,Debit Card,Completed
702,1443,60,6,9,2024-05-19,3,307.03,0.15,Cash,Completed
703,1981,227,4,34,2023-10-26,2,225.3,0.2,Credit Card,Completed
704,593,61,13,46,2025-01-06,4,172.42,0.1,PayPal,Completed
705,1074,124,13,46,2023-03-01,2,311.92,0.1,Credit Card,Completed
706,210,148,1,41,2024-11-05,1,293.31,0.1,Debit Card,Cancelled
707,1559,49,13,49,2024-06-21,3,148.66,0.05,Gift Card,Returned
708,1810,66,5,48,2023-03-16,2,330.95,0.0,Credit Card,Completed
709,1549,177,7,2,2025-10-16,5,467.22,0.15,Debit Card,Completed
710,1199,60,8,39,2023-10-26,1,307.03,0.0,Cash,Pending
711,1684,207,15,15,2023-01-29,3,245.28,0.2,PayPal,Cancelled
712,1874,253,6,14,2025-02-01,5,101.3,0.1,Credit Card,Shipped
713,383,295,9,38,2023-01-02,4,647.12,0.1,PayPal,Returned
714,1413,153,11,7,2025-01-05,2,238.04,0.1,Credit Card,Returned
715,1491,25,7,2,2025-03-06,3,323.92,0.05,Debit Card,Pending
716,1549,140,4,34,2025-01-30,4,257.08,0.0,Gift Card,Completed
717,910,213,6,9,2023-07-10,2,64.0,0.05,Cash,Completed
718,287,184,10,4,2024-03-26,6,304.08,0.0,Debit Card,Shipped
719,817,83,8,39,2025-03-25,3,347.94,0.0,Gift Card,Shipped
720,1761,93,13,46,2024-10-23,1,380.69,0.1,Debit Card,Shipped
721,289,129,4,35,2023-12-23,5,267.03,0.0,Cash,Completed
722,1453,65,2,45,2024-09-22,1,543.26,0.15,Cash,Cancelled
723,1230,56,4,34,2024-11-01,3,176.55,0.05,PayPal,Shipped
724,787,90,15,5,2025-10-18,5,483.64,0.2,Credit Card,Returned
725,337,189,3,31,2025-07-15,1,399.71,0.0,Debit Card,Completed
726,1271,174,11,7,2024-08-19,3,62.11,0.0,Credit Card,Completed
727,1076,199,6,9,2024-04-08,1,314.59,0.0,Debit Card,Completed
728,804,95,10,29,2023-07-05,4,435.89,0.0,Gift Card,Completed
729,1230,72,5,1,2023-09-26,1,301.36,0.0,Gift Card,Completed
730,1900,91,8,39,2023-09-02,3,406.77,0.15,PayPal,Completed
731,784,108,3,31,2025-08-30,1,603.53,0.05,Debit Card,Completed
732,1540,17,14,47,2024-03-17,1,307.03,0.2,PayPal,Completed
733,93,155,3,43,2025-12-24,3,232.62,0.0,Debit Card,Completed
734,196,300,1,50,2023-04-10,1,306.79,0.1,Debit Card,Completed
735,1268,116,4,34,2025-09-29,5,365.71,0.05,PayPal,Completed
736,120,12,1,22,2024-01-12,6,582.22,0.1,Gift Card,Cancelled
737,300,95,2,45,2024-11-28,6,435.89,0.15,Gift Card,Shipped
738,725,159,2,37,2023-01-06,6,323.53,0.05,Debit Card,Completed
739,1626,177,1,41,2024-03-20,2,467.22,0.15,Credit Card,Completed
740,954,274,7,40,2023-06-04,3,57.88,0.0,Cash,Returned
741,590,126,8,39,2025-06-28,1,333.86,0.2,PayPal,Completed
742,402,54,5,23,2023-06-14,6,43.29,0.05,Gift Card,Pending
743,697,30,7,40,2024-12-06,4,544.88,0.15,Credit Card,Returned
744,1606,295,3,20,2023-11-24,6,647.12,0.15,Gift Card,Cancelled
745,834,38,9,25,2023-05-03,2,142.98,0.0,Credit Card,Completed
746,801,245,11,7,2025-06-23,1,328.64,0.05,Gift Card,Pending
747,504,70,4,34,2023-11-06,4,42.41,0.0,PayPal,Cancelled
748,1780,71,3,20,2025-02-14,6,251.36,0.1,PayPal,Shipped
