order_id,customer_id,product_id,store_id,employee_id,order_date,quantity,unit_price,discount_pct,payment_method,order_status,total_price,order_month
287,118,151,7,2,2023-11-19,5.0,61.55,0.0,Cash,Completed,307.75,2023-11
288,828,296,5,48,2024-04-21,1.0,81.85,0.0,Credit Card,Completed,81.85,2024-04
289,1957,297,14,47,2023-01-17,2.0,334.26,0.1,Debit Card,Completed,601.67,2023-01
290,1530,212,1,36,2023-01-29,1.0,26.85,0.0,Gift Card,Completed,26.85,2023-01
291,1698,40,5,23,2023-05-05,4.0,408.98,0.1,Credit Card,Completed,1472.33,2023-05
292,1810,10,8,24,2024-03-18,1.0,46.02,0.05,Gift Card,Completed,43.72,2024-03
293,81,176,15,44,2023-01-23,1.0,171.51,0.0,Debit Card,Completed,171.51,2023-01
294,1711,235,3,31,2024-01-11,3.0,265.0,0.0,PayPal,Returned,795.0,2024-01
295,1768,226,4,26,2023-11-24,4.0,522.95,0.05,PayPal,Completed,1987.21,2023-11
296,1962,289,1,36,2023-03-08,6.0,246.14,0.05,Cash,Cancelled,1403.0,2023-03
297,1805,180,1,36,2024-10-27,1.0,177.87,0.15,PayPal,Completed,151.19,2024-10
298,947,81,4,26,2025-10-07,2.0,379.78,0.1,Debit Card,Completed,683.6,2025-10
299,242,199,15,27,2024-03-31,3.0,314.59,0.15,Cash,Completed,802.2,2024-03
300,1674,220,13,49,2023-05-02,2.0,357.02,0.2,Gift Card,Returned,571.23,2023-05
301,1323,170,8,24,2023-12-18,2.0,260.29,0.1,Cash,Shipped,468.52,2023-12
302,1002,136,4,35,2025-02-04,1.0,266.29,0.05,PayPal,Completed,252.98,2025-02
303,618,2,14,47,2025-05-07,6.0,35.98,0.05,Gift Card,Cancelled,205.09,2025-05
304,348,23,14,8,2023-01-21,6.0,298.77,0.15,PayPal,Completed,1523.73,2023-01
305,1219,24,14,8,2023-12-06,1.0,129.26,0.0,Debit Card,Shipped,129.26,2023-12
306,573,133,10,4,2023-03-12,5.0,321.54,0.0,Debit Card,Completed,1607.7,2023-03
307,507,106,6,9,2023-12-21,2.0,127.35,0.0,Credit Card,Cancelled,254.7,2023-12
308,1659,192,1,36,2024-11-09,1.0,29.92,0.0,Cash,Completed,29.92,2024-11
309,1631,18,5,23,2024-04-07,4.0,383.42,0.1,Debit Card,Shipped,1380.31,2024-04
310,1547,126,10,6,2024-01-30,2.0,333.86,0.0,Gift Card,Completed,667.72,2024-01
311,1213,219,15,15,2023-09-28,1.0,243.18,0.2,Cash,Completed,194.54,2023-09
312,251,65,10,6,2024-07-05,3.0,543.26,0.0,PayPal,Completed,1629.78,2024-07
313,1598,171,1,50,2025-03-15,3.0,293.86,0.2,Credit Card,Completed,705.26,2025-03
314,498,255,2,28,2025-04-02,2.0,118.85,0.0,Gift Card,Pending,237.7,2025-04
315,762,143,5,48,2023-11-24,1.0,511.76,0.05,PayPal,Completed,486.17,2023-11
316,1313,48,13,42,2024-02-21,4.0,397.65,0.0,PayPal,Completed,1590.6,2024-02
317,811,229,3,20,2023-06-05,6.0,321.97,0.0,Gift Card,Completed,1931.82,2023-06
318,1480,206,6,9,2023-09-20,4.0,367.62,0.2,Gift Card,Shipped,1176.38,2023-09
319,1368,261,6,9,2025-03-27,3.0,638.9,0.05,Debit Card,Completed,1820.86,2025-03
320,1824,218,12,10,2023-09-04,4.0,95.1,0.2,Credit Card,Completed,304.32,2023-09
321,1352,273,1,36,2024-07-04,3.0,265.88,0.2,Cash,Completed,638.11,2024-07
322,341,55,1,36,2023-05-09,3.0,17.81,0.15,Cash,Completed,45.42,2023-05
323,651,49,6,9,2024-07-08,2.0,148.66,0.15,Credit Card,Completed,252.72,2024-07
324,614,122,10,4,2023-04-12,5.0,203.86,0.2,Gift Card,Pending,815.44,2023-04
325,945,72,15,27,2024-06-18,4.0,301.36,0.1,Cash,Completed,1084.9,2024-06
326,515,68,12,17,2023-11-11,5.0,15.0,0.1,Cash,Completed,67.5,2023-11
327,659,277,11,33,2023-08-13,5.0,320.72,0.0,Cash,Completed,1603.6,2023-08
328,990,253,13,49,2023-03-26,4.0,101.3,0.05,PayPal,Returned,384.94,2023-03
329,1804,121,4,26,2023-12-15,5.0,13.34,0.05,Credit Card,Cancelled,63.36,2023-12
330,340,175,6,9,2025-08-14,6.0,86.78,0.1,Gift Card,Shipped,468.61,2025-08
331,1810,267,5,1,2024-11-14,3.0,139.61,0.15,PayPal,Completed,356.01,2024-11
332,1433,224,3,31,2025-09-05,2.0,190.7,0.05,Credit Card,Completed,362.33,2025-09
333,546,204,12,17,2025-09-14,2.0,135.11,0.2,Cash,Completed,216.18,2025-09
334,1766,164,5,1,2025-02-03,1.0,117.71,0.2,Debit Card,Returned,94.17,2025-02
335,354,94,9,25,2024-12-18,1.0,325.59,0.1,Cash,Completed,293.03,2024-12
336,1913,208,12,17,2023-12-11,3.0,146.45,0.05,PayPal,Completed,417.38,2023-12
337,1207,129,7,2,2024-01-05,6.0,267.03,0.0,Debit Card,Completed,1602.18,2024-01
338,504,141,13,30,2023-06-28,3.0,236.86,0.1,PayPal,Completed,639.52,2023-06
339,1241,214,1,22,2025-03-18,2.0,264.25,0.2,Credit Card,Pending,422.8,2025-03
340,817,1,3,31,2024-06-21,3.0,31.01,0.2,PayPal,Completed,74.42,2024-06
341,398,95,6,14,2023-05-17,4.0,435.89,0.2,Credit Card,Shipped,1394.85,2023-05
342,1259,39,1,36,2023-04-13,6.0,340.31,0.2,PayPal,Completed,1633.49,2023-04
343,760,103,4,26,2023-12-28,3.0,220.08,0.2,Credit Card,Pending,528.19,2023-12
344,783,3,2,28,2023-04-06,4.0,507.54,0.0,Gift Card,Completed,2030.16,2023-04
345,77,165,8,39,2025-03-30,3.0,216.64,0.05,Gift Card,Completed,617.42,2025-03
346,971,224,14,8,2023-09-23,4.0,190.7,0.0,PayPal,Completed,762.8,2023-09
347,22,8,12,11,2024-10-28,2.0,143.64,0.05,Debit Card,Completed,272.92,2024-10
348,185,228,5,23,2025-05-21,6.0,247.35,0.0,Credit Card,Completed,1484.1,2025-05
349,1611,211,4,26,2023-08-23,1.0,199.85,0.15,Cash,Shipped,169.87,2023-08
350,1977,223,12,10,2024-09-05,2.0,162.74,0.0,Gift Card,Completed,325.48,2024-09
351,1844,148,6,14,2023-08-27,6.0,293.31,0.0,Debit Card,Pending,1759.86,2023-08
352,1349,199,8,24,2025-12-07,4.0,314.59,0.2,Gift Card,Completed,1006.69,2025-12
353,1619,129,14,8,2024-08-21,2.0,267.03,0.1,Cash,Completed,480.65,2024-08
354,1657,36,15,18,2025-08-27,3.0,480.04,0.2,Credit Card,Cancelled,1152.1,2025-08
355,41,45,9,38,2025-10-09,5.0,107.36,0.1,Debit Card,Completed,483.12,2025-10
356,375,22,5,48,2023-12-12,2.0,90.87,0.05,Cash,Shipped,172.65,2023-12
357,160,255,13,42,2023-12-11,3.0,118.85,0.05,Debit Card,Cancelled,338.72,2023-12
358,1173,131,9,38,2025-07-07,5.0,582.03,0.2,Debit Card,Completed,2328.12,2025-07
359,1583,275,6,14,2025-01-27,6.0,255.49,0.0,Debit Card,Returned,1532.94,2025-01
360,576,240,7,2,2023-12-21,4.0,196.7,0.15,Credit Card,Shipped,668.78,2023-12
361,1961,2,11,7,2024-11-25,3.0,35.98,0.15,Gift Card,Cancelled,91.75,2024-11
362,358,47,12,11,2025-03-11,6.0,126.89,0.0,Cash,Completed,761.34,2025-03
363,1236,9,13,49,2023-03-08,5.0,307.63,0.2,Gift Card,Completed,1230.52,2023-03
364,537,219,9,25,2023-04-13,3.0,243.18,0.05,Credit Card,Returned,693.06,2023-04
365,934,259,5,1,2025-12-06,2.0,395.59,0.05,Gift Card,Completed,751.62,2025-12
366,169,278,12,11,2025-07-13,6.0,98.31,0.2,Gift Card,Cancelled,471.89,2025-07
367,1739,240,5,23,2023-09-27,6.0,196.7,0.05,Gift Card,Completed,1121.19,2023-09
368,754,153,9,25,2023-06-28,5.0,238.04,0.0,Credit Card,Completed,1190.2,2023-06
369,974,86,3,31,2023-08-14,1.0,302.91,0.2,Cash,Shipped,242.33,2023-08
370,1331,288,1,50,2025-02-27,1.0,367.22,0.0,Cash,Completed,367.22,2025-02
371,69,173,7,40,2023-03-16,2.0,159.58,0.15,Gift Card,Completed,271.29,2023-03
372,1213,261,5,23,2024-05-18,2.0,638.9,0.0,Gift Card,Returned,1277.8,2024-05
373,1364,109,11,12,2023-02-15,4.0,33.31,0.05,PayPal,Completed,126.58,2023-02
374,375,94,15,15,2025-05-11,4.0,325.59,0.2,PayPal,Pending,1041.89,2025-05
375,1590,42,11,12,2023-02-03,5.0,483.01,0.05,Cash,Returned,2294.3,2023-02
376,1557,169,4,35,2023-04-06,4.0,446.78,0.05,PayPal,Completed,1697.76,2023-04
377,624,87,7,2,2025-11-20,5.0,321.84,0.2,Gift Card,Pending,1287.36,2025-11
378,1636,166,1,41,2023-02-14,6.0,172.27,0.15,PayPal,Shipped,878.58,2023-02
379,1697,61,3,20,2025-07-21,1.0,172.42,0.0,Credit Card,Returned,172.42,2025-07
380,1399,227,9,38,2023-03-02,4.0,225.3,0.05,Debit Card,Completed,856.14,2023-03
381,1562,36,14,8,2025-04-03,2.0,480.04,0.1,Gift Card,Completed,864.07,2025-04
382,1191,91,4,35,2025-11-08,1.0,406.77,0.15,Gift Card,Completed,345.75,2025-11
383,858,166,2,28,2024-02-22,2.0,172.27,0.05,Gift Card,Completed,327.31,2024-02
384,1094,217,12,10,2024-09-22,5.0,80.74,0.0,Gift Card,Completed,403.7,2024-09
385,324,16,10,21,2024-02-27,6.0,561.32,0.15,Credit Card,Completed,2862.73,2024-02
386,1962,168,11,7,2024-09-11,6.0,303.92,0.15,Credit Card,Completed,1549.99,2024-09
387,1588,290,5,23,2025-05-07,4.0,30.66,0.0,PayPal,Returned,122.64,2025-05
388,1264,175,3,20,2025-06-18,2.0,86.78,0.0,Cash,Cancelled,173.56,2025-06
389,1964,140,10,6,2024-04-20,5.0,257.08,0.1,Debit Card,Shipped,1156.86,2024-04
390,1429,76,13,13,2023-06-04,4.0,46.89,0.15,Gift Card,Completed,159.43,2023-06
391,1762,3,8,39,2025-03-02,6.0,507.54,0.05,Debit Card,Shipped,2892.98,2025-03
392,704,271,11,7,2023-04-17,1.0,316.69,0.05,PayPal,Shipped,300.86,2023-04
393,1348,73,15,32,2025-11-12,1.0,68.44,0.0,Credit Card,Pending,68.44,2025-11
394,112,80,2,45,2025-04-24,6.0,249.35,0.0,Gift Card,Completed,1496.1,2025-04
395,417,16,15,5,2025-11-16,1.0,561.32,0.1,Gift Card,Completed,505.19,2025-11
396,308,271,3,31,2023-12-06,4.0,316.69,0.1,Cash,Completed,1140.08,2023-12
397,1726,270,14,47,2024-10-30,1.0,17.58,0.15,Gift Card,Completed,14.94,2024-10
398,1040,297,3,43,2024-11-25,2.0,334.26,0.15,Cash,Pending,568.24,2024-11
399,859,277,2,3,2023-01-05,4.0,320.72,0.1,PayPal,Completed,1154.59,2023-01
400,1759,57,15,18,2023-12-18,4.0,207.9,0.05,Credit Card,Completed,790.02,2023-12
401,1087,69,9,25,2023-02-04,2.0,444.45,0.1,Gift Card,Completed,800.01,2023-02
402,1890,216,1,36,2024-02-03,6.0,91.49,0.0,Cash,Shipped,548.94,2024-02
403,1645,196,4,34,2024-01-12,6.0,222.19,0.0,PayPal,Cancelled,1333.14,2024-01
404,1844,4,11,12,2023-06-16,2.0,355.19,0.0,Debit Card,Shipped,710.38,2023-06
405,1347,192,5,1,2024-03-16,4.0,29.92,0.1,PayPal,Completed,107.71,2024-03
406,1960,115,2,28,2025-07-28,3.0,295.79,0.0,Debit Card,Completed,887.37,2025-07
407,1168,232,9,38,2025-04-09,6.0,316.8,0.0,PayPal,Completed,1900.8,2025-04
408,2,68,7,40,2024-08-24,2.0,15.0,0.05,Debit Card,Cancelled,28.5,2024-08
409,87,181,14,47,2024-12-27,4.0,334.11,0.0,PayPal,Completed,1336.44,2024-12
410,1618,189,14,47,2024-07-24,6.0,399.71,0.0,Gift Card,Completed,2398.26,2024-07
411,1722,262,14,47,2023-10-28,1.0,392.06,0.0,Gift Card,Pending,392.06,2023-10
412,757,142,4,35,2025-03-30,4.0,306.71,0.0,Debit Card,Completed,1226.84,2025-03
413,79,196,4,34,2025-04-05,4.0,222.19,0.1,Cash,Returned,799.88,2025-04
414,265,191,10,4,2024-09-27,5.0,519.67,0.2,Debit Card,Pending,2078.68,2024-09
415,104,132,3,43,2024-01-16,5.0,127.63,0.1,Debit Card,Returned,574.34,2024-01
416,1155,66,3,31,2023-01-23,4.0,330.95,0.05,Credit Card,Returned,1257.61,2023-01
417,1195,209,8,39,2023-12-28,3.0,193.95,0.05,PayPal,Completed,552.76,2023-12
418,1236,281,15,32,2024-05-22,2.0,125.56,0.0,Gift Card,Pending,251.12,2024-05
419,1455,254,9,38,2025-07-12,5.0,307.61,0.0,Gift Card,Cancelled,1538.05,2025-07
420,249,127,1,41,2024-06-05,5.0,90.5,0.0,PayPal,Completed,452.5,2024-06
421,1834,127,14,47,2023-07-15,3.0,90.5,0.0,PayPal,Completed,271.5,2023-07
422,259,207,2,28,2023-01-21,1.0,245.28,0.0,Cash,Completed,245.28,2023-01
423,1337,239,5,1,2025-03-27,2.0,337.62,0.2,Cash,Completed,540.19,2025-03
424,1355,117,12,17,2023-03-11,3.0,77.12,0.15,Debit Card,Completed,196.66,2023-03
425,35,105,5,1,2025-11-23,4.0,500.45,0.0,PayPal,Completed,2001.8,2025-11
426,68,277,8,19,2025-06-09,6.0,320.72,0.0,Cash,Returned,1924.32,2025-06
427,1610,70,3,43,2024-08-30,1.0,42.41,0.0,Credit Card,Completed,42.41,2024-08
428,479,173,9,25,2024-04-20,1.0,159.58,0.1,Gift Card,Pending,143.62,2024-04
429,1275,134,7,2,2025-03-31,2.0,170.45,0.1,Cash,Completed,306.81,2025-03
430,1801,3,7,2,2023-06-24,4.0,507.54,0.15,Debit Card,Cancelled,1725.64,2023-06
431,919,210,11,7,2025-04-17,1.0,77.07,0.1,PayPal,Returned,69.36,2025-04
432,314,149,6,14,2023-01-14,3.0,431.72,0.0,Gift Card,Shipped,1295.16,2023-01
433,1456,84,5,1,2024-10-13,2.0,38.26,0.0,Gift Card,Completed,76.52,2024-10
434,647,208,11,33,2023-07-18,1.0,146.45,0.0,Gift Card,Pending,146.45,2023-07
435,1316,87,8,19,2023-05-31,4.0,321.84,0.0,Debit Card,Completed,1287.36,2023-05
436,1552,295,7,2,2024-01-03,1.0,647.12,0.0,PayPal,Cancelled,647.12,2024-01
437,1224,37,12,17,2024-02-11,5.0,91.98,0.05,Debit Card,Completed,436.9,2024-02
438,389,153,8,19,2024-01-12,3.0,238.04,0.2,Cash,Shipped,571.3,2024-01
439,587,282,14,47,2023-01-01,3.0,461.23,0.05,Credit Card,Returned,1314.51,2023-01
440,1964,274,8,39,2025-05-01,2.0,57.88,0.2,Cash,Completed,92.61,2025-05
441,1417,241,2,3,2025-04-26,3.0,108.19,0.0,Gift Card,Completed,324.57,2025-04
442,1882,286,11,7,2025-01-01,1.0,217.06,0.05,Debit Card,Completed,206.21,2025-01
443,161,138,14,47,2024-12-21,3.0,102.03,0.0,PayPal,Completed,306.09,2024-12
444,1043,1,13,42,2024-12-06,6.0,31.01,0.0,Cash,Completed,186.06,2024-12
445,926,134,15,44,2024-07-09,6.0,170.45,0.2,Cash,Returned,818.16,2024-07
446,1365,60,4,35,2025-03-26,1.0,307.03,0.15,Gift Card,Pending,260.98,2025-03
447,584,6,1,22,2024-05-18,1.0,628.51,0.15,Cash,Shipped,534.23,2024-05
448,241,277,15,16,2024-07-19,1.0,320.72,0.2,PayPal,Completed,256.58,2024-07
449,1458,280,15,44,2023-11-03,5.0,59.78,0.0,PayPal,Completed,298.9,2023-11
450,1575,83,7,40,2023-03-23,2.0,347.94,0.1,PayPal,Cancelled,626.29,2023-03
451,1402,143,9,38,2023-02-13,6.0,511.76,0.05,Debit Card,Completed,2917.03,2023-02
452,323,174,7,40,2023-07-05,4.0,62.11,0.0,PayPal,Returned,248.44,2023-07
453,1480,122,4,26,2024-12-02,2.0,203.86,0.0,Debit Card,Completed,407.72,2024-12
454,615,135,10,29,2023-02-12,5.0,126.8,0.1,Gift Card,Completed,570.6,2023-02
455,1036,286,8,19,2025-09-16,1.0,217.06,0.1,Credit Card,Completed,195.35,2025-09
456,241,48,11,33,2024-07-31,2.0,397.65,0.0,Debit Card,Completed,795.3,2024-07
457,1661,200,11,7,2025-02-14,1.0,214.09,0.0,PayPal,Cancelled,214.09,2025-02
458,694,288,5,48,2023-04-07,3.0,367.22,0.0,Debit Card,Returned,1101.66,2023-04
459,245,58,3,43,2025-04-05,1.0,76.76,0.0,Debit Card,Pending,76.76,2025-04
460,643,116,3,20,2025-08-21,6.0,365.71,0.0,Gift Card,Pending,2194.26,2025-08
461,1457,143,5,23,2024-08-29,4.0,511.76,0.15,PayPal,Completed,1739.98,2024-08
462,1583,71,11,33,2024-02-07,1.0,251.36,0.05,Cash,Completed,238.79,2024-02
463,1686,294,7,2,2024-11-25,5.0,345.43,0.0,Gift Card,Returned,1727.15,2024-11
464,836,68,13,46,2025-04-14,2.0,15.0,0.0,PayPal,Cancelled,30.0,2025-04
465,745,119,7,2,2023-01-28,2.0,63.82,0.15,Credit Card,Returned,108.49,2023-01
466,617,9,12,17,2023-09-23,3.0,307.63,0.05,Credit Card,Pending,876.75,2023-09
467,1059,206,4,34,2023-04-10,3.0,367.62,0.2,Gift Card,Completed,882.29,2023-04
468,812,203,4,26,2024-05-03,4.0,511.82,0.2,Cash,Completed,1637.82,2024-05
469,1497,272,1,36,2023-06-29,6.0,596.66,0.15,Cash,Returned,3042.97,2023-06
470,1278,280,14,8,2023-09-05,1.0,59.78,0.2,PayPal,Completed,47.82,2023-09
471,338,31,1,22,2024-04-30,6.0,179.93,0.0,Cash,Completed,1079.58,2024-04
472,1246,135,3,20,2024-11-25,2.0,126.8,0.2,Cash,Pending,202.88,2024-11
473,1426,188,10,29,2024-04-18,1.0,448.74,0.1,Gift Card,Completed,403.87,2024-04
474,1277,274,1,22,2025-05-31,1.0,57.88,0.0,Cash,Pending,57.88,2025-05
475,1941,253,15,44,2024-08-27,6.0,101.3,0.0,Cash,Shipped,607.8,2024-08
476,1950,71,11,33,2023-03-31,3.0,251.36,0.0,Cash,Shipped,754.08,2023-03
477,462,264,15,16,2023-07-05,1.0,25.86,0.1,PayPal,Completed,23.27,2023-07
478,713,180,2,45,2025-12-20,3.0,177.87,0.2,Gift Card,Cancelled,426.89,2025-12
479,1776,86,7,2,2025-01-29,2.0,302.91,0.0,PayPal,Pending,605.82,2025-01
480,645,209,8,19,2025-02-17,1.0,193.95,0.0,Credit Card,Returned,193.95,2025-02
481,1722,72,13,46,2024-09-26,5.0,301.36,0.05,Gift Card,Completed,1431.46,2024-09
482,920,79,1,41,2025-05-13,4.0,143.89,0.0,Debit Card,Completed,575.56,2025-05
483,750,259,6,9,2025-01-17,1.0,395.59,0.0,Debit Card,Cancelled,395.59,2025-01
484,139,226,11,7,2024-04-16,6.0,522.95,0.15,Gift Card,Completed,2667.04,2024-04
485,648,217,8,19,2023-04-21,3.0,80.74,0.1,PayPal,Pending,218.0,2023-04
486,265,92,1,41,2024-06-07,3.0,665.8,0.0,Debit Card,Completed,1997.4,2024-06
487,630,227,10,21,2024-06-27,1.0,225.3,0.15,Cash,Returned,191.5,2024-06
488,749,110,12,17,2023-07-18,6.0,570.1,0.2,Gift Card,Cancelled,2736.48,2023-07
489,654,236,10,4,2023-09-10,5.0,209.86,0.15,PayPal,Completed,891.91,2023-09
490,1089,204,11,33,2025-06-09,6.0,187.98,0.2,PayPal,Returned,902.3,2025-06
491,677,199,4,34,2023-09-10,5.0,314.59,0.0,Cash,Completed,1572.95,2023-09
492,1014,136,12,17,2025-07-31,4.0,266.29,0.1,Cash,Completed,958.64,2025-07
493,101,96,11,12,2024-05-12,6.0,595.96,0.15,Gift Card,Pending,3039.4,2024-05
494,1111,136,13,13,2024-05-15,1.0,266.29,0.2,PayPal,Completed,213.03,2024-05
495,53,185,3,20,2025-06-04,4.0,357.71,0.0,Debit Card,Completed,1430.84,2025-06
496,1414,246,14,8,2024-03-11,6.0,594.34,0.0,PayPal,Completed,3566.04,2024-03
497,593,133,14,47,2023-03-23,2.0,321.54,0.2,Cash,Completed,514.46,2023-03
498,1671,203,4,26,2025-07-31,4.0,511.82,0.1,Cash,Completed,1842.55,2025-07
499,970,122,3,31,2023-11-23,5.0,203.86,0.2,Debit Card,Cancelled,815.44,2023-11
500,489,94,1,36,2023-02-14,5.0,325.59,0.0,Credit Card,Shipped,1627.95,2023-02
501,1264,97,2,45,2024-04-11,2.0,228.27,0.1,Cash,Shipped,410.89,2024-04
502,1970,153,3,20,2025-10-10,6.0,238.04,0.0,PayPal,Completed,1428.24,2025-10
503,679,165,1,50,2023-06-22,3.0,216.64,0.2,Cash,Shipped,519.94,2023-06
504,118,227,3,31,2024-10-24,4.0,225.3,0.1,Debit Card,Completed,811.08,2024-10
505,255,16,9,25,2023-01-08,6.0,561.32,0.2,Cash,Returned,2694.34,2023-01
506,1380,80,4,26,2024-01-13,4.0,249.35,0.15,Debit Card,Completed,847.79,2024-01
507,958,240,8,24,2024-03-23,2.0,196.7,0.0,PayPal,Returned,393.4,2024-03
508,1956,204,12,10,2025-04-02,3.0,148.72,0.0,Credit Card,Pending,446.16,2025-04
509,741,27,4,35,2024-05-02,4.0,565.88,0.2,Cash,Completed,1810.82,2024-05
510,348,258,10,21,2024-09-15,2.0,270.37,0.15,Credit Card,Shipped,459.63,2024-09
511,1312,243,12,10,2024-09-01,6.0,523.63,0.0,Gift Card,Completed,3141.78,2024-09
512,1384,223,5,1,2025-08-27,3.0,162.74,0.1,Gift Card,Completed,439.4,2025-08
513,283,191,8,24,2023-01-05,4.0,519.67,0.2,Credit Card,Completed,1662.94,2023-01
514,502,208,14,8,2024-01-26,5.0,146.45,0.15,Gift Card,Cancelled,622.41,2024-01
515,538,211,15,44,2023-05-26,3.0,199.85,0.1,Cash,Pending,539.6,2023-05
516,1323,107,6,14,2023-08-02,5.0,247.26,0.0,PayPal,Pending,1236.3,2023-08
517,1725,40,14,47,2024-06-11,5.0,408.98,0.15,Credit Card,Returned,1738.16,2024-06
518,1667,161,10,21,2023-01-30,3.0,322.86,0.1,Debit Card,Completed,871.72,2023-01
519,1588,224,14,47,2024-08-30,2.0,190.7,0.0,Debit Card,Completed,381.4,2024-08
520,1830,196,10,21,2023-07-27,2.0,222.19,0.0,PayPal,Completed,444.38,2023-07
521,1353,54,10,4,2024-11-05,5.0,43.29,0.0,Cash,Completed,216.45,2024-11
522,1434,38,1,22,2024-01-09,6.0,142.98,0.05,Debit Card,Returned,814.99,2024-01
523,1673,272,3,20,2024-09-14,4.0,596.66,0.0,Debit Card,Completed,2386.64,2024-09
524,1465,237,6,14,2025-10-29,6.0,159.44,0.05,PayPal,Completed,908.81,2025-10
525,1078,73,13,49,2023-09-21,2.0,68.44,0.05,Credit Card,Pending,130.04,2023-09
526,139,199,6,14,2025-12-05,6.0,314.59,0.0,Cash,Completed,1887.54,2025-12
527,821,157,10,21,2025-08-15,6.0,110.95,0.1,Gift Card,Shipped,599.13,2025-08
528,1056,220,1,41,2025-06-27,5.0,357.02,0.0,Debit Card,Returned,1785.1,2025-06
529,1110,124,15,32,2023-01-08,5.0,311.92,0.2,Debit Card,Pending,1247.68,2023-01
530,1647,62,4,34,2023-04-14,5.0,539.25,0.0,Gift Card,Completed,2696.25,2023-04
531,821,68,2,45,2023-01-16,1.0,15.0,0.05,Cash,Cancelled,14.25,2023-01
532,1501,231,15,16,2025-11-03,3.0,52.2,0.0,PayPal,Pending,156.6,2025-11
533,672,184,7,40,2025-10-07,3.0,304.08,0.0,Cash,Completed,912.24,2025-10
534,563,3,8,24,2023-01-15,1.0,507.54,0.05,Cash,Pending,482.16,2023-01
535,1656,272,9,38,2023-09-29,3.0,596.66,0.15,Cash,Completed,1521.48,2023-09
536,784,181,2,45,2024-06-06,3.0,334.11,0.0,Debit Card,Completed,1002.33,2024-06
537,1765,155,15,16,2024-06-16,1.0,232.62,0.2,Cash,Pending,186.1,2024-06
538,1642,104,1,36,2024-02-17,5.0,61.42,0.05,Credit Card,Returned,291.74,2024-02
539,1714,163,9,25,2025-08-20,1.0,270.34,0.15,Gift Card,Completed,229.79,2025-08
540,837,100,1,36,2023-04-04,5.0,447.11,0.0,Debit Card,Shipped,2235.55,2023-04
541,1050,211,15,15,2023-05-05,2.0,199.85,0.0,Credit Card,Cancelled,399.7,2023-05
542,63,143,9,25,2023-05-22,2.0,511.76,0.0,PayPal,Completed,1023.52,2023-05
544,690,79,14,47,2024-07-04,1.0,143.89,0.0,Gift Card,Cancelled,143.89,2024-07
545,1079,7,10,21,2024-09-03,3.0,279.59,0.0,Debit Card,Pending,838.77,2024-09
546,1540,252,6,14,2024-09-04,5.0,163.4,0.0,Gift Card,Cancelled,817.0,2024-09
547,1953,115,11,33,2024-05-29,6.0,295.79,0.0,PayPal,Cancelled,1774.74,2024-05
548,288,222,14,8,2023-01-03,2.0,412.69,0.15,Cash,Shipped,701.57,2023-01
549,1786,23,3,43,2024-04-22,1.0,298.77,0.0,Cash,Completed,298.77,2024-04
550,1251,9,9,38,2025-08-17,2.0,307.63,0.2,Debit Card,Shipped,492.21,2025-08
551,198,289,1,36,2025-06-20,6.0,246.14,0.05,Cash,Pending,1403.0,2025-06
552,943,186,9,38,2025-01-18,1.0,39.01,0.15,Credit Card,Shipped,33.16,2025-01
553,1512,137,9,38,2025-12-06,2.0,47.19,0.0,PayPal,Completed,94.38,2025-12
554,1427,264,6,14,2024-07-20,1.0,25.86,0.1,Debit Card,Returned,23.27,2024-07
555,1570,113,4,35,2023-12-11,4.0,438.2,0.0,PayPal,Cancelled,1752.8,2023-12
556,340,236,7,40,2025-05-10,4.0,209.86,0.0,Credit Card,Completed,839.44,2025-05
557,395,2,14,47,2025-02-25,4.0,35.98,0.0,Credit Card,Completed,143.92,2025-02
558,1663,272,6,9,2023-07-04,4.0,596.66,0.1,Cash,Completed,2147.98,2023-07
559,1816,196,13,30,2025-01-10,3.0,222.19,0.1,Gift Card,Shipped,599.91,2025-01
560,1912,216,10,4,2023-11-09,4.0,91.49,0.15,Debit Card,Completed,311.07,2023-11
561,244,231,11,12,2025-10-26,5.0,52.2,0.0,Debit Card,Completed,261.0,2025-10
562,1392,294,4,34,2023-04-26,1.0,345.43,0.15,Cash,Returned,293.62,2023-04
563,1788,278,14,47,2025-07-06,1.0,98.31,0.15,Gift Card,Shipped,83.56,2025-07
564,662,133,8,39,2023-05-25,6.0,321.54,0.2,Gift Card,Pending,1543.39,2023-05
565,643,104,8,24,2025-12-10,5.0,61.42,0.1,Gift Card,Completed,276.39,2025-12
566,948,264,12,10,2023-05-16,3.0,25.86,0.1,Cash,Completed,69.82,2023-05
567,119,286,8,39,2024-09-11,3.0,217.06,0.1,Debit Card,Returned,586.06,2024-09
568,1036,135,7,2,2025-11-14,2.0,126.8,0.1,Debit Card,Completed,228.24,2025-11
569,817,41,1,50,2023-11-06,4.0,441.65,0.15,Debit Card,Completed,1501.61,2023-11
570,1295,171,2,3,2023-06-30,5.0,293.86,0.2,Debit Card,Completed,1175.44,2023-06
571,1326,277,15,27,2025-12-07,6.0,320.72,0.2,PayPal,Completed,1539.46,2025-12
572,1671,14,13,30,2025-09-27,1.0,379.66,0.05,PayPal,Returned,360.68,2025-09
573,97,233,1,22,2023-09-28,2.0,400.32,0.05,PayPal,Completed,760.61,2023-09
574,794,284,9,25,2024-04-18,2.0,413.62,0.0,Cash,Returned,827.24,2024-04
